baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
MSTRG.24667	1872.64686468433	-1.85449484929848	0.30965792584744	-5.98884993569368	2.11330035625115e-09	9.11764791936711e-07
MSTRG.8443	253.221760383835	1.1928259874432	0.199517036153113	5.97856709603386	2.25108893469222e-09	9.57136915449281e-07
MSTRG.212	7303.00962372104	-2.01762992684868	0.340443966250568	-5.92646698682772	3.09521575388868e-09	1.29724913982266e-06
MSTRG.547	393.630784154762	-1.79332107979616	0.307428277147812	-5.83329905899947	5.43420411741288e-09	2.24547437178393e-06
MSTRG.1289|LOC111119622	105.313076781338	-2.26627036010186	0.393126663356728	-5.76473328151091	8.17870790727613e-09	3.33259628588427e-06
MSTRG.28156|LOC111136144	2.73695888880548	17.2886132913807	3.01295166214691	5.73809845958879	9.57454513944306e-09	3.84791788083535e-06
MSTRG.15843	35693.8983732903	-1.02171909170078	0.180691383681979	-5.65449813312088	1.5630229691085e-08	6.19675241455477e-06
MSTRG.12574|LOC111126322	11.4764697695026	-27.6257564465255	4.90561497299319	-5.63145632068828	1.78694235325551e-08	6.99004196797467e-06
MSTRG.6253	20056.0196725272	-2.10417217156126	0.374545804021656	-5.61793016760001	1.93258572341146e-08	7.46028946755861e-06
MSTRG.6248	12731.2109524025	-2.12704854052845	0.383032102161397	-5.55318608682095	2.8050917921144e-08	1.06877640255912e-05
MSTRG.22010	1948.75674332965	-1.93616011844704	0.351015754061437	-5.51587812240518	3.47042711322884e-08	1.30532552112702e-05
MSTRG.12349	6991.2593177341	-2.23717924576179	0.407156245982614	-5.49464552695901	3.91495975599645e-08	1.4538872066003e-05
MSTRG.34631	28.7336433418073	-19.5609724538535	3.57949397271721	-5.46473121702302	4.63608731587655e-08	1.70016912091483e-05
MSTRG.23247|LOC111132265	3.30885723635826	18.640274189981	3.41335950939212	5.46097595014263	4.7352419960688e-08	1.71186068267884e-05
MSTRG.17196	209.603230149303	1.76705705867156	0.3236882557802	5.45913244338245	4.78466752947252e-08	1.71186068267884e-05
MSTRG.37446|LOC111106006	103.139196168701	2.51136352690214	0.460588640500936	5.45250860761738	4.96641674465724e-08	1.75547872837053e-05
MSTRG.2236|LOC111132880	224.615882687198	-1.68705404349982	0.313029931739606	-5.38943363698267	7.06800733943489e-08	2.46858570624215e-05
MSTRG.43854	1624.94320514161	-1.88554230194048	0.350310940218525	-5.38248191953205	7.34657582509873e-08	2.53569225360878e-05
MSTRG.14005	160.981074901334	-1.97232546076993	0.369825380121024	-5.33312629902385	9.65361171741951e-08	3.29322861122853e-05
MSTRG.10225|LOC111121076	80.3056038845831	-6.09866435483231	1.14456027188732	-5.32839074064309	9.90867749342574e-08	3.34138827933476e-05
MSTRG.41867	938.569503318385	1.26451105810017	0.237622563237049	5.32151089052394	1.02908949146908e-07	3.4308440341727e-05
MSTRG.2032|LOC111138213	17.6380022498138	-25.9935700735063	4.90187824472019	-5.30277758357298	1.14053849582255e-07	3.75967622364517e-05
MSTRG.10209	12721.1755877644	-1.58508511718118	0.299139441308971	-5.29881686696072	1.1655546396776e-07	3.79944911320682e-05
MSTRG.37241|LOC111109130	5.10329585136778	-22.1243704849287	4.19551634436408	-5.27333674069671	1.33965428421039e-07	4.31898652639168e-05
MSTRG.36070	5249.9950782211	-1.31134617443277	0.249004164228984	-5.26636242607918	1.39153438487083e-07	4.43748215036308e-05
MSTRG.41059	3413.78028016139	-1.22454640063073	0.233003418832573	-5.25548683691478	1.47633412934295e-07	4.65727856845844e-05
MSTRG.26747	178.229538452008	-4.51517844757767	0.861976086530835	-5.23817135780385	1.6217545141286e-07	5.06159935484094e-05
MSTRG.22187|LOC111135359	3.24679004322958	19.8251108677092	3.78737660988989	5.23452323593603	1.65411263174223e-07	5.10824804105825e-05
MSTRG.26139	547.616532016505	-0.781760772155633	0.149543381111603	-5.22765211234733	1.71676144110426e-07	5.24649449574132e-05
MSTRG.5204	1117.1724472611	-0.743265491875442	0.142242195445019	-5.22535165848685	1.73824430428883e-07	5.25738261847687e-05
MSTRG.18688	662.37834838847	-1.41799690218633	0.271955150568559	-5.21408364291618	1.84728107772232e-07	5.53015635287932e-05
MSTRG.25243	760.538256996283	-0.764687373889025	0.147789337366399	-5.17417147620883	2.28924513135673e-07	6.7840276428024e-05
MSTRG.28956	971.952551127532	-0.899694926057277	0.174121742169343	-5.16704528020557	2.37823662815705e-07	6.90818873236351e-05
MSTRG.42363	4043.3616861304	-0.899067699428802	0.173979944356974	-5.16765137931119	2.37053949035664e-07	6.90818873236351e-05
MSTRG.13999|LOC111123588	2.56263504427467	21.4512351797124	4.16453007968079	5.15093774550349	2.59187220141005e-07	7.45493594558511e-05
MSTRG.550	1443.85270175464	-0.849932712890268	0.165440118628828	-5.1374039134796	2.78559814141866e-07	7.93435711387773e-05
MSTRG.34343	88.7267010231466	1.87122997618348	0.365018683978286	5.1263950540537	2.95342560228161e-07	8.33150003074404e-05
MSTRG.827	602.570523903122	1.70341151447279	0.332785902886732	5.11864084294631	3.07745374910105e-07	8.59869886582157e-05
MSTRG.30662	185.720815760482	-1.16953714380915	0.228638281245304	-5.11522889972379	3.13360715091161e-07	8.6729968484382e-05
MSTRG.28555	3.73704476669563	22.3088266691649	4.36663818276569	5.10892492930001	3.23997042888165e-07	8.88357499462896e-05
MSTRG.43645	5.57115587564237	17.2506544786214	3.39615684313054	5.07946342746642	3.78502378315097e-07	0.000102819470138966
MSTRG.43179	7.40723709786969	24.8303337246773	4.89476772875116	5.07283186877847	3.91938772218686e-07	0.000105492657792218
MSTRG.31902|LOC111100045	3.90275601422246	19.3661750263739	3.82170561109317	5.06741674977795	4.03250770892718e-07	0.000107550646513187
MSTRG.7235|LOC111118302	367.843559556171	-9.97850176755188	1.97029160089124	-5.06447967551515	4.09517323379779e-07	0.000108238011110955
MSTRG.1764|LOC111106570	3.33278449162609	18.9183240720555	3.74100414284081	5.05701767485599	4.25863782239219e-07	0.000110693641002853
gene31293|LOC111109110	2.51965148595134	24.7068992784152	4.8858781656996	5.05679806996937	4.26354265230158e-07	0.000110693641002853
MSTRG.31671|LOC111102179	3.04136975158817	22.8830534120624	4.53795349000691	5.04259320031673	4.59264938058381e-07	0.000117439484494521
MSTRG.3653|LOC111103298	22.7046952756677	-22.1516420427243	4.39329755275213	-5.04214471629578	4.60342924428041e-07	0.000117439484494521
MSTRG.11770	309.814521312034	1.10271034822813	0.219201061535565	5.03058854050856	4.8897651039299e-07	0.000123668903981979
MSTRG.19126	17519.6665682526	-1.99814920911911	0.398411242590202	-5.01529323351542	5.29526432140352e-07	0.000132779884325929
MSTRG.10208	5152.73529559625	-1.75195612670002	0.349761892095923	-5.00899659537392	5.4714540974976e-07	0.00013552590163922
MSTRG.20637	223.402458741958	-1.12643550037025	0.224922988617702	-5.00809413609931	5.49716486981634e-07	0.00013552590163922
MSTRG.15890	82.6635814039957	-2.7566961678472	0.550886901979355	-5.00410548506835	5.6122020839916e-07	0.000137208987283455
MSTRG.16345	3321.97795936394	-1.16276189369814	0.233185782943446	-4.98641846437159	6.1508846498616e-07	0.000149136077568297
MSTRG.13234	4323.69928018843	-1.0391607317009	0.208534440836204	-4.9831611868714	6.25537991513844e-07	0.000150426504877321
MSTRG.29826	1296.94380984167	-1.35565533675288	0.272273070537767	-4.97902834854481	6.39042829977364e-07	0.000152424703625007
MSTRG.19833	2339.46293753742	-1.31486646371954	0.264843193771603	-4.96469795955363	6.8808070355002e-07	0.000161584567960537
MSTRG.1935	12.7931741865951	6.95915076554435	1.40219406836334	4.96304393418748	6.93968762800043e-07	0.000161584567960537
MSTRG.23490|LOC111133124	1.67089583058512	21.9820960930678	4.42901400175768	4.96320311571472	6.93399998052286e-07	0.000161584567960537
MSTRG.43190|LOC111117287	3.01100526047259	18.2152040517926	3.67159121848742	4.96111984364553	7.00879303774693e-07	0.000161908637906629
MSTRG.5923	19007.6862771501	-1.49974046814263	0.302399554044033	-4.95946653388335	7.06870234798166e-07	0.000162016866785223
MSTRG.2265	3326.97078084242	-0.835221648191214	0.168718458262921	-4.95038691551847	7.40660840962003e-07	0.000168445796528242
MSTRG.38320	3553.28919032385	-1.1910409199676	0.241408773362762	-4.93371016875942	8.06821371329658e-07	0.000182080964554381
MSTRG.33001|LOC111104442	102.857949233801	-9.821795051913	1.99266258098052	-4.92898052367703	8.26598133914321e-07	0.000185120122540293
MSTRG.34614|LOC111104000	3.24261769179514	22.7455806064869	4.61645374673262	4.92706780016707	8.34727962445802e-07	0.000185524613350265
MSTRG.31352	1516.79248465815	-0.949426980062672	0.192787188834837	-4.92474103596197	8.44721471967864e-07	0.000186334124395437
MSTRG.20276	1110.27241845041	1.55097179868187	0.315502860709805	4.91587237970699	8.83879658525207e-07	0.000192083417939352
MSTRG.33771	3.52940816737555	17.2538115358276	3.50954019497446	4.91625984524538	8.8213294161995e-07	0.000192083417939352
MSTRG.8442	234.597658080629	1.35625151176909	0.276631012827963	4.90274571135141	9.45062899795669e-07	0.000203869524663274
MSTRG.29556|LOC111100710	4.38463952566666	16.0852975380225	3.28243071564842	4.90042256226114	9.56307460175108e-07	0.000204789403405966
MSTRG.19129	5651.88953761307	-1.71934607998888	0.351648442778883	-4.88938914787122	1.01149362797957e-06	0.000214034224490779
MSTRG.21952	101.86984865633	1.56205854928836	0.319512000678631	4.88888851113762	1.01406903007084e-06	0.000214034224490779
MSTRG.5267	532.743196997928	-4.86730578801413	0.997875970932038	-4.87766609257858	1.07348445799357e-06	0.000224956335918681
MSTRG.8649|LOC111119179	2.35170265620837	-20.5933782298385	4.22691739286733	-4.87196136470247	1.10495780029017e-06	0.000229909588261795
MSTRG.30180|LOC111101554	4.60275686024802	16.5283296144694	3.40276052281589	4.85732966032874	1.18979414944973e-06	0.000245818174341944
MSTRG.13516	572.2164205008	1.5259742006439	0.315473310077511	4.83709446060263	1.31750825703306e-06	0.000270301099614238
MSTRG.4237	4411.10886661857	-0.550486727730972	0.113895802121096	-4.83324861390139	1.34322866822622e-06	0.000273664185197366
MSTRG.10761	3795.93857387168	-2.08983625527377	0.433079329321709	-4.82552759686518	1.39633127467298e-06	0.000282521151285213
MSTRG.29989|LOC111099664	1.80967145291897	23.5366253500553	4.88897437139864	4.81422555367618	1.47771830648464e-06	0.000296940408737303
MSTRG.14033	135.006497218414	-1.70046332028682	0.353472308849803	-4.81073984499697	1.50372637800787e-06	0.000300111050870713
MSTRG.25082	2698.81816926024	-1.99296538066571	0.416020039513603	-4.79055139506216	1.66323612563498e-06	0.000329702847661346
MSTRG.21315	137.792395236366	1.63421372857535	0.34187848342601	4.78010114061192	1.75207030107659e-06	0.000344981466395872
MSTRG.22852	43412.2811558119	-1.07804192702436	0.225811796832505	-4.7740726664692	1.80537191121445e-06	0.000353106674208063
MSTRG.17012	8928.87193210204	-1.47244775253129	0.309652436729548	-4.7551628144213	1.982865496424e-06	0.00038525369492773
MSTRG.3957	169.147805502249	2.62985398932923	0.554443089070272	4.74323522318432	2.10331801300417e-06	0.000401316205958478
MSTRG.23884	76.629543766105	-3.92850027797842	0.828286941360645	-4.74292190520955	2.10657494435904e-06	0.000401316205958478
MSTRG.22503|LOC111133859	2.33641503321543	16.3902887434779	3.45448004560408	4.74464710379061	2.08870145948357e-06	0.000401316205958478
MSTRG.15589	2642.14719313031	-1.46655988076556	0.310448530809893	-4.72400328949738	2.31246673013209e-06	0.000437697735023325
MSTRG.8069|LOC111119826	97.1349944693513	-23.0241229312911	4.87595929755798	-4.72196782750467	2.33573636781662e-06	0.00043926816383977
MSTRG.26851	2105.21802153155	-1.2207201971276	0.258683917927207	-4.71896439063178	2.37048305791337e-06	0.000442963260847532
MSTRG.28091	2.84648283139213	-21.9907259486397	4.66141790804003	-4.71760446766851	2.38637869890302e-06	0.000443111254863397
MSTRG.5664	9261.77991440515	-1.15353510589356	0.244866364029174	-4.71087611590509	2.46654142779993e-06	0.000455115675527008
MSTRG.1291	51724.977209401	-1.59043088700732	0.337987054861232	-4.70559704619547	2.53124056227608e-06	0.000464134597600348
MSTRG.5399	502.60972588575	-4.68876889255167	0.998398254999034	-4.69629115342976	2.64927842584789e-06	0.000475301828822008
MSTRG.16923	3.67227085105213	16.3858547513575	3.49138680122869	4.69322240251093	2.68934840767787e-06	0.000475301828822008
MSTRG.21866|LOC111099082	3.56741082412028	15.3442194687431	3.26602189448423	4.69813735623053	2.625448496923e-06	0.000475301828822008
MSTRG.5266	606.432423721673	-4.46059085259426	0.949858908685347	-4.69605623720258	2.65232546167154e-06	0.000475301828822008
MSTRG.12948	1851.95507989532	-0.992799055736807	0.211487116763342	-4.69437132119858	2.67427884338007e-06	0.000475301828822008
MSTRG.21589	21128.4269720931	-1.43327973318165	0.305283667137166	-4.69491128242268	2.66722457388716e-06	0.000475301828822008
MSTRG.23060	1859.92658347648	-0.748851061180965	0.160125871342102	-4.67664003889213	2.91613481346706e-06	0.000512296785374231
MSTRG.29371	287.668681396564	1.07469464368477	0.229894059979427	4.67473863300751	2.94328219281088e-06	0.000513988172456461
MSTRG.2543	10080.817155319	-0.868220162712181	0.186052490267718	-4.66653341464478	3.06323849151158e-06	0.000531770951857792
MSTRG.11490	22661.1935603003	-1.61366202099041	0.346394677970859	-4.6584492303492	3.18600357130237e-06	0.000549829251616877
MSTRG.21367|LOC111135361	1.81195958587256	-22.8606407090326	4.91666533952935	-4.64962309418052	3.32542166722729e-06	0.000570533455398329
MSTRG.13260|LOC111123568	16.3033541241221	7.25341305644179	1.56042155853455	4.64836762653661	3.34572225330749e-06	0.000570679066671716
MSTRG.5401	893.928105556429	-4.78250463558261	1.02949004892296	-4.64550836658014	3.39240024032183e-06	0.000575296174858739
MSTRG.40941|LOC111114542	1.75179879754166	-22.8393332939786	4.91906045615353	-4.64302756543835	3.43340522180572e-06	0.000578903691938714
MSTRG.9025	143.195527683549	-1.32247772516412	0.284928328178229	-4.64143994954719	3.45989576173292e-06	0.00058003669632983
MSTRG.26450|LOC111136890	1.60896098230962	22.6762391408201	4.90012296774012	4.62768777234953	3.69770923464908e-06	0.000612900528396241
MSTRG.38173|LOC111110459	4.61648773827602	16.8329023468415	3.6369216338088	4.62833793017782	3.68612172276609e-06	0.000612900528396241
MSTRG.41490	922.40610701573	1.01056647177466	0.218592742777289	4.62305591180704	3.78127749019294e-06	0.000623231005658878
MSTRG.40596	5.34511874652862	15.6800905966352	3.39374131120466	4.62029635107022	3.83192307454465e-06	0.000628050051178721
MSTRG.11458	358.847550027049	-1.64105706396103	0.355907041491371	-4.6109148531719	4.00900731701899e-06	0.000649813572744216
MSTRG.5780	101.508122195085	-2.36174400069829	0.512134135757468	-4.61157309345367	3.99633083032527e-06	0.000649813572744216
MSTRG.41138	2032.76306414748	-1.40215589072538	0.304394819490176	-4.60637238529164	4.09754329958313e-06	0.00066051497430313
MSTRG.23390|LOC111133625	6.97732986074929	15.8849043985958	3.45053028129528	4.6036125185468	4.15224694082196e-06	0.00066567552322314
MSTRG.32610|LOC111102630	4.65199452015929	-16.6568586235793	3.62696071788142	-4.59251144945096	4.37943475295022e-06	0.000697774510801678
MSTRG.1545|LOC111126561	3.82886118193659	-20.2314092061262	4.40624354504932	-4.5915322199694	4.40003696565241e-06	0.000697774510801678
MSTRG.21254|LOC111137505	100.902660396386	-1.78602160821329	0.389289838566007	-4.58789680920598	4.47733841453633e-06	0.00070243932837255
MSTRG.24980	1967.31202581704	-0.822009425207387	0.179137891608011	-4.58869655006382	4.46022232382991e-06	0.00070243932837255
MSTRG.30009	56.1749135044585	-2.34426939499467	0.511514494647696	-4.58299700110997	4.5835861632041e-06	0.000715283249234479
MSTRG.30611	3336.52458107148	0.677613433265126	0.147919128700052	4.5809723138593	4.62819117230196e-06	0.000718422606417962
MSTRG.3232|LOC111131563	144.347624709101	-3.71142875834308	0.812156173543687	-4.56984614442931	4.88082399894123e-06	0.000753650602531251
MSTRG.42538|LOC111111251	1.86937585940286	18.7758194797226	4.11023078722232	4.56806939846101	4.9223706885049e-06	0.000756086446384066
MSTRG.33422	400.074999846855	-1.05478662619843	0.231474571232381	-4.55681425645458	5.19353126342288e-06	0.000793582396907815
MSTRG.24671	507.737032996706	-1.52170698701539	0.334048349448183	-4.55534951610781	5.22985450802011e-06	0.00079499208060256
MSTRG.30909	2346.42804781617	-1.24444456218138	0.273295776365127	-4.55347162233049	5.27677925109962e-06	0.000797990462210107
MSTRG.42319	454.93679234011	1.03487182794609	0.227826241209345	4.54237326856112	5.56244366008656e-06	0.000836876779998049
MSTRG.8126|LOC111119571	4.32669275318287	-22.1068968749889	4.88078212329193	-4.52937589028835	5.91581715085549e-06	0.000885501242713256
MSTRG.34806	35.76399136308	3.25062181001685	0.718037262602426	4.52709348012863	5.98004909948349e-06	0.000890571982135262
MSTRG.11233	925.618472779932	0.551254735179913	0.121876510921704	4.5230597020787	6.09520383500121e-06	0.000898598442770178
MSTRG.38162	7.04754995104713	15.6007958456652	3.44910099804383	4.52314845361536	6.09264751320752e-06	0.000898598442770178
MSTRG.38167	2.64384737755197	21.5855294601037	4.78541068468242	4.51069529501338	6.46154812370533e-06	0.000938689028106085
MSTRG.21764	542.553981821259	-1.47441390109214	0.326874402005833	-4.51064351336336	6.46312576444983e-06	0.000938689028106085
MSTRG.13066	4.64474356783086	-20.8389516297318	4.61805173056402	-4.51249852655649	6.40683799602357e-06	0.000938689028106085
MSTRG.42942	6924.09126247425	-1.15120752002052	0.256512215672075	-4.48792474465318	7.19203234203974e-06	0.00103940810271311
MSTRG.3422	994.104070050597	-0.891328262219083	0.199206829292346	-4.47438607092638	7.66311724630535e-06	0.00110206144005934
MSTRG.37079	1316.64147982162	-0.685379597619297	0.153439077242377	-4.4667864923135	7.94033043442987e-06	0.0011363581184649
MSTRG.24791|LOC111136209	38.7385198027994	-21.756418532652	4.87340101202669	-4.46431936936054	8.0323678509191e-06	0.00114394955344789
MSTRG.11362	9886.08771666179	-0.578281075067153	0.129612690543898	-4.46160844775687	8.13467609182053e-06	0.00115292331971899
MSTRG.6254|LOC111119063	92.2059419113277	-3.1743460398476	0.712666912359493	-4.45417906289209	8.42147959020467e-06	0.00118215008716471
MSTRG.27635	39.9269967616316	-3.75159835427065	0.842116882134152	-4.45496157821119	8.39082202259174e-06	0.00118215008716471
MSTRG.30554	309.564833412325	-1.04258704865357	0.234153792006893	-4.45257383926064	8.48470481834087e-06	0.0011853536664785
MSTRG.11642	4233.40563591808	-1.61043040988186	0.362530378194256	-4.44219438355297	8.90460592517438e-06	0.00123812004091358
MSTRG.14240	3083.57042238631	-1.06811929461961	0.240622702262432	-4.4389797162808	9.03863335128029e-06	0.00125082747764085
MSTRG.12609	3.25207267929598	-17.0394729460002	3.84398425875256	-4.43276345557405	9.30329162652808e-06	0.00128140830863418
